Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF
729,15,RL,85.0,11475,1,1,3,Lvl,Corner,0,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1584.0,1584.0,GasA,4,1,SBrkr,1776,0,0,1776,1.0,0.0,2,0,4,2,3,9,6,0,3,Detchd,1968.0,3,3.0,888.0,5,5,2,0,25,0,0,0,0,3,4,None,0,9,3,COD,Abnorml,3360.0
730,6,RM,52.0,6240,1,0,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,1,152.0,6,0.0,628.0,780.0,GasA,4,1,FuseA,848,0,360,1208,0.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,1962.0,3,2.0,539.0,5,5,2,0,23,112,0,0,0,3,4,None,0,0,3,WD,Normal,1628.0
731,0,RL,39.0,5389,1,1,0,Lvl,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,4,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,4,PConc,2,4,3,2,1180.0,6,0.0,415.0,1595.0,GasA,0,1,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,1,2,5,6,1,5,Attchd,1995.0,2,2.0,608.0,5,5,2,237,152,0,0,0,0,3,4,None,0,5,4,WD,Normal,3211.0
732,13,RL,73.0,9590,1,1,0,Lvl,Corner,0,Timber,Norm,Norm,1Fam,SLvl,7,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,2,4,PConc,0,4,0,2,786.0,6,0.0,82.0,868.0,GasA,0,1,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3,1,2,6,6,1,2,Attchd,2003.0,0,2.0,438.0,5,5,2,160,22,0,0,0,0,3,4,None,0,7,1,WD,Normal,2014.0
733,10,RL,75.0,11404,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,2,4,PConc,2,4,0,0,252.0,6,0.0,901.0,1153.0,GasA,0,1,SBrkr,1153,878,0,2031,0.0,0.0,2,1,3,1,2,8,6,1,5,Attchd,1998.0,0,2.0,541.0,5,5,2,192,84,0,0,0,0,3,4,None,0,9,2,WD,Normal,3184.0
734,5,RL,80.0,10000,1,1,3,Lvl,Corner,0,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,3,1,594.0,6,0.0,270.0,864.0,GasA,0,1,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,6,1,5,Attchd,1961.0,2,1.0,264.0,5,5,2,165,0,0,0,0,0,3,1,Shed,400,5,3,WD,Normal,2008.0
735,5,RL,72.0,8978,1,1,0,Lvl,Corner,0,Sawyer,Norm,Norm,1Fam,1Story,5,4,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,PConc,4,4,3,6,0.0,6,0.0,948.0,948.0,GasA,4,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,3,6,6,0,3,Attchd,1968.0,3,1.0,300.0,5,5,2,147,0,0,0,0,0,3,4,None,0,7,1,WD,Family,1896.0
736,12,RM,60.0,10800,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,2,4,2,5,390.0,6,0.0,490.0,880.0,GasW,1,0,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,3,6,6,2,5,Detchd,1914.0,3,2.0,320.0,5,5,0,0,341,0,0,0,0,3,4,None,0,1,0,WD,Normal,2648.0
737,15,RL,60.0,8544,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,Duplex,1Story,3,3,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,4,CBlock,3,2,4,4,0.0,4,0.0,0.0,0.0,GasA,2,0,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,6,0,3,Detchd,1949.0,3,2.0,400.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,0,WD,Normal,1040.0
738,10,RL,72.0,10463,1,1,0,HLS,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,8,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,893.0,893.0,GasA,0,1,SBrkr,901,900,0,1801,0.0,0.0,2,1,3,1,2,8,6,1,2,Attchd,2005.0,0,3.0,800.0,5,5,2,0,116,0,0,0,0,3,4,None,0,8,0,WD,Normal,2694.0
739,15,RL,60.0,10800,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,Duplex,1Story,5,4,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,2,1,1,2,1200.0,6,0.0,0.0,1200.0,GasA,4,1,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,6,0,3,None,0.0,1,0.0,0.0,3,3,2,120,0,0,0,0,0,3,4,None,0,5,3,WD,Alloca,2400.0
740,10,RL,65.0,9313,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,864.0,864.0,GasA,0,1,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,2004.0,2,2.0,572.0,5,5,2,187,56,0,0,0,0,3,4,None,0,6,3,WD,Normal,2592.0
741,11,RM,60.0,9600,1,0,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,2,BrkTil,1,0,3,6,0.0,6,0.0,264.0,264.0,GasA,0,1,SBrkr,768,664,0,1432,0.0,0.0,2,0,2,1,3,7,6,0,3,Detchd,1910.0,3,2.0,360.0,5,2,2,270,0,112,0,0,0,3,0,None,0,7,1,WD,Abnorml,1696.0
742,5,RL,65.0,6768,1,1,0,Lvl,Inside,0,Sawyer,Feedr,Norm,1Fam,1Story,6,7,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,4,4,2,2,832.0,6,0.0,80.0,912.0,GasA,2,1,SBrkr,912,0,0,912,1.0,1.0,1,0,3,1,2,5,6,0,3,Detchd,1962.0,3,1.0,288.0,5,5,2,168,0,0,0,0,0,3,0,None,0,7,2,WD,Normal,1824.0
743,5,RL,65.0,8450,1,1,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,4,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,4,PConc,2,4,3,6,0.0,6,0.0,1349.0,1349.0,GasA,0,1,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,6,0,3,Attchd,2000.0,3,2.0,539.0,5,5,2,120,55,0,0,0,0,3,0,None,0,3,1,WD,Normal,2698.0
744,13,RL,70.0,12886,1,1,0,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,2,4,0,0,444.0,6,0.0,76.0,520.0,GasA,0,1,SBrkr,1464,0,0,1464,0.0,1.0,2,0,3,1,3,6,3,1,5,Attchd,1997.0,2,2.0,480.0,5,5,2,302,0,0,0,100,0,3,4,None,0,1,3,WD,Normal,1984.0
745,0,RL,41.0,5395,1,1,0,HLS,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,8,4,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,4,PConc,2,4,3,2,733.0,6,0.0,604.0,1337.0,GasA,2,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,6,1,5,Attchd,1993.0,2,2.0,462.0,5,5,2,96,0,70,168,0,0,3,4,None,0,1,2,WD,Normal,2674.0
746,10,RL,80.0,8963,1,1,0,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,8,8,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,0,2,CBlock,4,1,3,2,575.0,0,80.0,487.0,1142.0,GasA,0,1,SBrkr,1175,1540,0,2715,0.0,1.0,3,1,4,1,2,11,6,2,5,BuiltIn,1994.0,0,2.0,831.0,5,5,2,0,204,0,0,0,0,3,4,None,0,9,2,WD,Normal,3857.0
747,10,RL,64.0,8795,1,1,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,300.0,6,0.0,652.0,952.0,GasA,0,1,SBrkr,980,1276,0,2256,0.0,0.0,2,1,4,1,2,8,6,1,5,BuiltIn,2000.0,0,2.0,554.0,5,5,2,224,54,0,0,0,0,3,4,None,0,6,3,WD,Normal,3208.0
748,11,RM,65.0,11700,1,2,0,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,2Story,7,6,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,2,4,Stone,4,0,3,6,0.0,6,0.0,1240.0,1240.0,GasW,4,0,SBrkr,1320,1320,0,2640,0.0,0.0,1,1,4,1,2,8,6,1,2,Detchd,1950.0,3,4.0,864.0,5,5,0,181,0,386,0,0,0,3,4,None,0,7,3,WD,Normal,3880.0
749,5,RL,59.0,10593,1,1,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,1Story,7,4,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,2,4,PConc,2,4,3,2,919.0,6,0.0,801.0,1720.0,GasA,0,1,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,2,7,6,1,5,Attchd,1996.0,0,2.0,527.0,5,5,2,240,56,154,0,0,0,3,4,None,0,5,4,WD,Normal,3440.0
750,9,RL,50.0,8405,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,2,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,4,Slab,3,2,4,4,0.0,4,0.0,0.0,0.0,Wall,4,0,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,4,0,3,Detchd,1945.0,3,1.0,240.0,5,5,0,92,0,185,0,0,0,3,4,None,0,6,3,WD,Normal,1529.0
751,9,RM,55.0,8800,1,0,3,Lvl,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,0,3,6,0.0,6,0.0,576.0,576.0,GasA,2,1,SBrkr,792,348,0,1140,0.0,0.0,1,0,3,1,3,7,3,0,3,None,0.0,1,0.0,0.0,3,3,0,0,160,0,0,0,0,3,4,None,0,8,4,WD,Normal,1716.0
752,10,RL,64.0,7750,1,1,3,Lvl,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,7,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,660.0,660.0,GasA,0,1,SBrkr,660,660,0,1320,0.0,0.0,2,1,3,1,2,6,6,0,3,Attchd,2003.0,0,2.0,400.0,5,5,2,0,48,0,0,0,0,3,4,None,0,10,1,WD,Normal,1980.0
753,5,RL,79.0,9236,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,2,4,1,2,1200.0,6,0.0,279.0,1479.0,GasA,0,1,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,1997.0,2,2.0,576.0,5,5,2,168,27,0,0,0,0,3,4,None,0,9,0,WD,Normal,2973.0
754,10,RL,80.0,10240,1,1,3,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,2,4,PConc,2,4,2,6,0.0,6,0.0,1030.0,1030.0,GasA,2,1,SBrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,0,8,6,1,2,Attchd,2005.0,2,3.0,878.0,5,5,2,192,52,0,0,0,0,3,4,None,0,5,0,WD,Normal,3128.0
755,5,RL,61.0,7930,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,7,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,3,2,439.0,3,472.0,115.0,1026.0,GasA,2,1,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,2,5,6,0,3,Detchd,1969.0,2,2.0,440.0,5,5,2,171,48,0,0,0,0,3,4,None,0,9,3,WD,Normal,2052.0
756,2,FV,34.0,3230,1,2,3,Lvl,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,4,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,4,PConc,2,4,3,2,381.0,6,0.0,348.0,729.0,GasA,2,1,SBrkr,742,729,0,1471,0.0,0.0,2,1,3,1,3,6,6,0,3,Detchd,1999.0,3,2.0,440.0,5,5,2,0,24,0,0,0,0,3,4,None,0,5,3,WD,Normal,2200.0
757,10,RL,68.0,10769,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,2,20.0,6,0.0,846.0,866.0,GasA,0,1,SBrkr,866,902,0,1768,0.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,2007.0,2,2.0,578.0,5,5,2,144,105,0,0,0,0,3,4,None,0,6,3,WD,Normal,2634.0
758,10,RL,72.0,11616,1,1,0,Lvl,CulDSac,0,Sawyer,Norm,Norm,1Fam,2Story,6,4,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3,4,CBlock,4,4,2,5,438.0,6,0.0,234.0,672.0,GasA,4,1,SBrkr,672,714,0,1386,0.0,0.0,2,1,3,1,3,6,6,1,5,Attchd,1978.0,0,2.0,440.0,5,5,2,335,0,0,0,0,0,3,0,None,0,6,4,WD,Abnorml,2058.0
759,2,FV,24.0,2280,1,2,3,Lvl,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,4,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,4,PConc,2,4,3,0,549.0,6,0.0,195.0,744.0,GasA,2,1,SBrkr,757,744,0,1501,0.0,0.0,2,1,3,1,3,6,6,0,3,Detchd,1999.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,None,0,10,2,WD,Normal,2245.0
760,10,RL,65.0,12257,1,1,0,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,2,4,PConc,2,4,0,3,56.0,0,64.0,1198.0,1318.0,GasA,0,1,SBrkr,1328,1203,0,2531,0.0,0.0,2,1,4,1,2,9,6,1,5,Attchd,1995.0,2,3.0,752.0,5,5,2,222,98,0,0,0,0,3,4,None,0,2,1,WD,Normal,3849.0
761,5,RL,70.0,9100,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,5,612.0,6,0.0,252.0,864.0,GasA,0,1,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,2008.0,3,1.0,300.0,0,0,2,0,0,0,0,0,0,3,4,Shed,450,1,3,WD,Normal,1728.0
762,6,RM,60.0,6911,1,1,3,Lvl,FR2,0,BrkSide,Feedr,Norm,1Fam,1Story,5,4,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,4,4,2,3,405.0,6,0.0,740.0,1145.0,GasA,4,1,SBrkr,1301,0,0,1301,0.0,0.0,1,0,2,1,1,5,2,0,3,Detchd,1965.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,None,0,1,3,WD,Normal,2446.0
763,10,FV,72.0,8640,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,2,2,24.0,6,0.0,732.0,756.0,GasA,0,1,SBrkr,764,783,0,1547,0.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,2009.0,3,2.0,614.0,5,5,2,169,45,0,0,0,0,3,4,None,0,8,4,Con,Normal,2303.0
764,10,RL,82.0,9430,1,1,3,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,2,4,PConc,2,4,2,2,1163.0,6,0.0,89.0,1252.0,GasA,0,1,SBrkr,1268,1097,0,2365,1.0,0.0,2,1,3,1,2,8,6,1,2,Attchd,1999.0,2,3.0,856.0,5,5,2,0,128,0,0,180,0,3,4,None,0,9,3,WD,Normal,3617.0
765,0,RL,30.0,9549,1,1,0,Lvl,CulDSac,0,Veenker,Norm,Norm,TwnhsE,1Story,8,4,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,PConc,2,1,0,3,437.0,2,1057.0,0.0,1494.0,GasA,0,1,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,0,6,6,1,2,Attchd,1995.0,0,2.0,481.0,5,5,2,0,30,0,0,216,0,3,4,None,0,6,0,WD,Normal,2988.0
766,5,RL,75.0,14587,1,1,0,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,9,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1498.0,1498.0,GasA,0,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,0,6,6,1,2,Attchd,2008.0,0,2.0,592.0,5,5,2,0,174,0,0,0,0,3,4,None,0,10,2,New,Partial,3004.0
767,10,RL,80.0,10421,1,1,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,4,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,4,CBlock,2,4,3,2,394.0,6,0.0,586.0,980.0,GasA,4,1,SBrkr,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,6,1,5,Attchd,1988.0,3,2.0,496.0,5,5,2,228,66,156,0,0,0,3,2,Shed,500,5,4,WD,Normal,2694.0
768,9,RL,75.0,12508,1,1,0,Lvl,Inside,0,Mitchel,Norm,Norm,1Fam,1.5Fin,6,6,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,4,2,0,660.0,6,0.0,323.0,983.0,GasA,0,1,SBrkr,983,767,0,1750,1.0,0.0,2,0,4,1,3,7,4,0,3,Attchd,1989.0,3,1.0,423.0,5,5,2,245,0,156,0,0,0,3,4,Shed,1300,9,2,WD,Normal,2733.0
769,5,RL,70.0,9100,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,24.0,6,0.0,1836.0,1860.0,GasA,0,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,2,8,6,1,2,Attchd,2004.0,0,2.0,484.0,5,5,2,120,33,0,0,0,0,3,4,None,0,1,0,WD,Normal,3696.0
770,10,RL,47.0,53504,1,1,1,HLS,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,8,4,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,0,4,PConc,2,4,1,0,1416.0,6,0.0,234.0,1650.0,GasA,0,1,SBrkr,1690,1589,0,3279,1.0,0.0,3,1,4,1,0,12,4,1,2,BuiltIn,2003.0,0,3.0,841.0,5,5,2,503,36,0,0,210,0,3,4,None,0,8,4,WD,Normal,4929.0
771,14,RL,72.0,7252,1,1,0,Lvl,CulDSac,0,Sawyer,Norm,Norm,1Fam,SFoyer,5,4,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,2,4,0,2,685.0,6,0.0,173.0,858.0,GasA,4,1,SBrkr,858,0,0,858,1.0,0.0,1,0,2,1,3,5,6,0,3,Detchd,1983.0,3,2.0,576.0,5,5,2,120,0,0,0,0,0,3,4,None,0,6,3,WD,Normal,1716.0
772,5,RL,67.0,8877,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,4,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,1,0,3,3,836.0,6,0.0,0.0,836.0,GasA,4,1,FuseF,1220,0,0,1220,0.0,0.0,1,0,2,1,3,6,6,0,3,Detchd,1951.0,3,2.0,396.0,5,5,2,0,0,0,0,0,0,3,4,None,0,6,0,COD,Normal,2056.0
773,13,RL,94.0,7819,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,6,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,0,0,422.0,1,127.0,480.0,1029.0,GasA,4,1,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,3,6,6,1,5,Detchd,1976.0,3,2.0,672.0,5,5,2,144,0,0,0,0,0,3,2,None,0,5,4,WD,Abnorml,2146.0
774,5,RL,70.0,10150,1,1,3,Lvl,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,4,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,4,CBlock,4,4,3,5,456.0,6,0.0,456.0,912.0,GasA,0,1,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,3,5,6,0,3,Attchd,1958.0,2,1.0,275.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,1,COD,Normal,1824.0
775,5,RL,110.0,14226,1,1,3,Lvl,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,2,4,PConc,2,4,0,6,0.0,6,0.0,1935.0,1935.0,GasA,2,1,SBrkr,1973,0,0,1973,0.0,0.0,2,0,3,1,2,9,6,1,2,Attchd,2006.0,0,3.0,895.0,5,5,2,315,45,0,0,0,0,3,4,None,0,9,1,New,Partial,3908.0
776,0,RM,32.0,4500,1,1,3,Lvl,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,3,4,PConc,0,4,3,2,866.0,6,0.0,338.0,1204.0,GasA,0,1,SBrkr,1204,0,0,1204,1.0,0.0,2,0,2,1,3,5,6,0,3,Attchd,1998.0,0,2.0,412.0,5,5,2,0,247,0,0,0,0,3,4,None,0,8,3,WD,Normal,2408.0
777,5,RL,86.0,11210,1,1,0,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,2,4,PConc,2,4,0,2,20.0,6,0.0,1594.0,1614.0,GasA,0,1,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,2,7,6,0,3,Attchd,2005.0,2,3.0,865.0,5,5,2,144,59,0,0,0,0,3,4,None,0,9,0,New,Partial,3228.0
778,5,RL,100.0,13350,1,1,0,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,4,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,4,4,3,0,762.0,6,0.0,102.0,864.0,GasA,4,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,3,5,6,1,1,Attchd,1974.0,3,2.0,440.0,5,5,2,241,0,0,0,0,0,3,2,None,0,8,0,WD,Normal,1758.0
779,15,RH,60.0,8400,1,1,3,Lvl,Inside,0,SawyerW,Feedr,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,4,Slab,3,2,4,4,0.0,4,0.0,0.0,0.0,GasA,4,1,SBrkr,2020,0,0,2020,0.0,0.0,2,0,4,2,3,10,6,2,5,Detchd,1977.0,3,2.0,630.0,5,5,2,0,0,0,0,0,0,3,4,None,0,1,1,WD,Normal,2020.0
780,15,RL,78.0,10530,1,1,3,Lvl,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,6,4,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3,4,CBlock,2,4,1,2,975.0,6,0.0,0.0,975.0,GasA,4,1,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,3,4,6,0,3,Attchd,1977.0,3,2.0,504.0,5,5,2,0,0,0,0,0,0,3,4,None,0,7,0,WD,Normal,1979.0
781,5,RL,63.0,7875,1,1,3,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,7,4,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,4,PConc,2,1,3,6,0.0,6,0.0,1237.0,1237.0,GasA,2,1,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,6,1,5,Attchd,1995.0,0,2.0,402.0,5,5,2,220,21,0,0,0,0,3,4,None,0,8,1,WD,Normal,2490.0
782,10,RL,65.0,7153,1,1,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,2,4,3,0,387.0,6,0.0,374.0,761.0,GasA,0,1,SBrkr,810,793,0,1603,0.0,0.0,2,1,3,1,2,7,6,0,3,Attchd,1992.0,2,2.0,484.0,5,5,2,0,124,0,0,0,0,3,4,None,0,9,0,WD,Normal,2364.0
783,5,RL,67.0,16285,1,1,1,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1413.0,1413.0,GasA,0,1,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2001.0,2,2.0,605.0,5,5,2,0,33,0,0,0,0,3,4,None,0,8,3,WD,Normal,2843.0
